number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gamma,attr_m0,attr_theta
214,COMPLETE,"[0.8318604669358871, 0.8617353935356329]",2026-01-07T09:56:46.465015,2026-01-07T10:00:50.882623,244.417608,0.07469255489474097,0.03515342462158583,0.0021227806993416717,31.515125591301857,0.07469255489474097,0.0021227806993416717,0.03515342462158583
215,COMPLETE,"[0.8378890193589352, 0.8974853577262528]",2026-01-07T10:00:50.892630,2026-01-07T10:04:58.472043,247.579413,0.07469255489474097,0.03515342462158583,0.0027460217194105654,30.308660845155636,0.07469255489474097,0.0027460217194105654,0.03515342462158583
216,COMPLETE,"[0.6499874614340975, 2.2138131175192677]",2026-01-07T10:04:58.483052,2026-01-07T10:09:04.018933,245.535881,0.1009778251648899,0.26930140329000724,0.005777446375503495,22.361871555347342,0.1009778251648899,0.005777446375503495,0.26930140329000724
217,COMPLETE,"[0.7133659691386934, 1.0556115389153509]",2026-01-07T10:09:04.028943,2026-01-07T10:13:11.772188,247.743245,0.10410106383815004,0.08868019088736362,0.0073371183773073756,29.575890369042774,0.10410106383815004,0.0073371183773073756,0.08868019088736362
218,COMPLETE,"[1.1154196251359412, 1.9947630844621385]",2026-01-07T10:13:11.782197,2026-01-07T10:17:15.907777,244.12558,0.4855483536083742,0.24939913076293313,0.0028952843402809906,43.30396269731845,0.4855483536083742,0.0028952843402809906,0.24939913076293313
219,COMPLETE,"[0.8166771494177051, 0.8884908071513746]",2026-01-07T10:17:15.918787,2026-01-07T10:21:23.751696,247.832909,0.07469255489474097,0.061977106082210805,0.002965913630984299,30.308660845155636,0.07469255489474097,0.002965913630984299,0.061977106082210805
220,COMPLETE,"[1.0497214113056454, 1.1410739105654113]",2026-01-07T10:21:23.762705,2026-01-07T10:25:20.106553,236.343848,0.4049772212353655,0.49782181510629453,0.0029961818885499256,21.89481661924193,0.4049772212353655,0.0029961818885499256,0.49782181510629453
221,COMPLETE,"[0.8170095516254569, 5.244381878895215]",2026-01-07T10:25:20.117563,2026-01-07T10:29:17.463023,237.34546,0.07469255489474097,0.44637266737175557,0.006552567289281136,22.70866682469327,0.07469255489474097,0.006552567289281136,0.44637266737175557
222,COMPLETE,"[0.6692444339661946, 1.7667536445796295]",2026-01-07T10:29:17.474033,2026-01-07T10:33:13.818669,236.344636,0.07098216803565782,0.16672974183346068,0.007079192924598151,29.916536550263515,0.07098216803565782,0.007079192924598151,0.16672974183346068
223,COMPLETE,"[0.6446012160119968, 2.6442155489180874]",2026-01-07T10:33:13.828678,2026-01-07T10:37:12.175491,238.346813,0.06841371757702902,0.31901646570807024,0.007273285895543788,32.926415011272425,0.06841371757702902,0.007273285895543788,0.31901646570807024
224,COMPLETE,"[1.0030282554196948, 1.3643200060736242]",2026-01-07T10:37:12.185501,2026-01-07T10:41:08.985805,236.800304,0.48458343768389833,0.4264371597181579,0.007760428069263011,32.49218621451036,0.48458343768389833,0.007760428069263011,0.4264371597181579
225,COMPLETE,"[0.8106558491404163, 1.0938598189551298]",2026-01-07T10:41:08.995814,2026-01-07T10:45:06.482960,237.487146,0.10410106383815004,0.0572351742965083,0.003188254108160212,30.35747744237237,0.10410106383815004,0.003188254108160212,0.0572351742965083
226,COMPLETE,"[0.6353463020226391, 0.9984102839122928]",2026-01-07T10:45:06.493970,2026-01-07T10:49:01.998314,235.504344,0.06841371757702902,0.24939913076293313,0.007273285895543788,35.52274280075077,0.06841371757702902,0.007273285895543788,0.24939913076293313
227,COMPLETE,"[0.6356352713306812, 0.9906049142079875]",2026-01-07T10:49:02.008322,2026-01-07T10:53:00.400673,238.392351,0.06841371757702902,0.24939913076293313,0.007273285895543788,35.41692364327686,0.06841371757702902,0.007273285895543788,0.24939913076293313
228,COMPLETE,"[1.0273120572765657, 2.078343104180142]",2026-01-07T10:53:00.410681,2026-01-07T10:56:55.507774,235.097093,0.3375573532614937,0.37676397427657843,0.004161968877641082,42.90462645267027,0.3375573532614937,0.004161968877641082,0.37676397427657843
229,COMPLETE,"[0.8384048756145189, 1.4939861235330498]",2026-01-07T10:56:55.517783,2026-01-07T11:00:53.714511,238.196728,0.03757638226220711,0.39656750598325113,0.004161968877641082,28.334240779868168,0.03757638226220711,0.004161968877641082,0.39656750598325113
230,COMPLETE,"[0.608818421802231, 2.0141198205886734]",2026-01-07T11:00:53.724520,2026-01-07T11:04:49.634577,235.910057,0.06841371757702902,0.4264371597181579,0.0026975905376818883,40.29590871187694,0.06841371757702902,0.0026975905376818883,0.4264371597181579
231,COMPLETE,"[0.5910215362905581, 3.449890250986825]",2026-01-07T11:04:49.645586,2026-01-07T11:08:48.141088,238.495502,0.06841371757702902,0.24939913076293313,0.007273285895543788,43.61661480203874,0.06841371757702902,0.007273285895543788,0.24939913076293313
232,COMPLETE,"[0.8442714581452493, 0.9238062646807763]",2026-01-07T11:08:48.152099,2026-01-07T11:12:46.712143,238.560044,0.06841371757702902,0.029957042213030673,0.007160413928496228,20.837436707000833,0.06841371757702902,0.007160413928496228,0.029957042213030673
233,COMPLETE,"[1.077235678734015, 2.9547165713648273]",2026-01-07T11:12:46.723154,2026-01-07T11:16:43.668553,236.945399,0.12588249517204642,0.2193953088812766,0.0029248902480827083,37.85368436382804,0.12588249517204642,0.0029248902480827083,0.2193953088812766
234,COMPLETE,"[0.8674665857641373, 5.169453712287969]",2026-01-07T11:16:43.679563,2026-01-07T11:20:37.837925,234.158362,0.07469255489474097,0.06619686428373252,0.006205507972241063,47.911470514930514,0.07469255489474097,0.006205507972241063,0.06619686428373252
235,COMPLETE,"[0.8520147666223001, 1.2659300733514596]",2026-01-07T11:20:37.849936,2026-01-07T11:24:35.972077,238.122141,0.06841371757702902,0.061977106082210805,0.003345498303901112,48.06398456256971,0.06841371757702902,0.003345498303901112,0.061977106082210805
236,COMPLETE,"[0.814539731242036, 1.589919034539815]",2026-01-07T11:24:35.982085,2026-01-07T11:28:31.277713,235.295628,0.05268855604069195,0.49814790618631316,0.001804024260260152,32.48931263780153,0.05268855604069195,0.001804024260260152,0.49814790618631316
237,COMPLETE,"[0.7168067779815684, 1.0577320784304352]",2026-01-07T11:28:31.288723,2026-01-07T11:32:30.010261,238.721538,0.10410106383815004,0.09128286384107114,0.006320681396227948,29.575890369042774,0.10410106383815004,0.006320681396227948,0.09128286384107114
238,COMPLETE,"[0.8359378731808926, 1.020367910741886]",2026-01-07T11:32:30.021270,2026-01-07T11:36:26.236480,236.21521,0.06841371757702902,0.04257197630938373,0.007273285895543788,24.962097033296686,0.06841371757702902,0.007273285895543788,0.04257197630938373
239,COMPLETE,"[0.537194346998391, 5.023692268506197]",2026-01-07T11:36:26.247490,2026-01-07T11:40:23.759366,237.511876,0.0630671506827451,0.4770343384601584,0.007756445277472808,42.41511154241235,0.0630671506827451,0.007756445277472808,0.4770343384601584
240,COMPLETE,"[1.0241171355793472, 1.2783285369052824]",2026-01-07T11:40:23.770376,2026-01-07T11:44:18.442521,234.672145,0.28676590995419293,0.39109863402220435,0.006320681396227948,43.196112604581096,0.28676590995419293,0.006320681396227948,0.39109863402220435
241,COMPLETE,"[0.5958473144547828, 8.296894593958926]",2026-01-07T11:44:18.453532,2026-01-07T11:48:15.953328,237.499796,0.0630671506827451,0.24939913076293313,0.0027569214634286187,46.66476873042453,0.0630671506827451,0.0027569214634286187,0.24939913076293313
242,COMPLETE,"[0.8327574957389124, 0.8635975654228759]",2026-01-07T11:48:15.964339,2026-01-07T11:52:11.144737,235.180398,0.06841371757702902,0.061977106082210805,0.0028954169828552543,29.575890369042774,0.06841371757702902,0.0028954169828552543,0.061977106082210805
243,COMPLETE,"[0.7598964662394089, 1.1863579450716466]",2026-01-07T11:52:11.153745,2026-01-07T11:56:08.530427,237.376682,0.06841371757702902,0.061977106082210805,0.003188254108160212,36.43230893761258,0.06841371757702902,0.003188254108160212,0.061977106082210805
244,COMPLETE,"[1.0228096826178423, 1.0466115238112905]",2026-01-07T11:56:08.542438,2026-01-07T12:00:02.631260,234.088822,0.11240069985952666,0.39109863402220435,0.005478216997631009,43.196112604581096,0.11240069985952666,0.005478216997631009,0.39109863402220435
245,COMPLETE,"[0.7307804846770682, 3.619821561684351]",2026-01-07T12:00:02.641269,2026-01-07T12:04:00.782917,238.141648,0.07469255489474097,0.2193953088812766,0.006773856972133418,25.511224268691848,0.07469255489474097,0.006773856972133418,0.2193953088812766
246,COMPLETE,"[0.6244021180215004, 8.498828893610401]",2026-01-07T12:04:00.792926,2026-01-07T12:07:56.337810,235.544884,0.06841371757702902,0.592462812107029,0.0026975905376818883,43.30530311398706,0.06841371757702902,0.0026975905376818883,0.592462812107029
247,COMPLETE,"[0.8378890193589352, 0.8974853577262528]",2026-01-07T12:07:56.348819,2026-01-07T12:11:53.487458,237.138639,0.07469255489474097,0.03515342462158583,0.0027460217194105654,30.308660845155636,0.07469255489474097,0.0027460217194105654,0.03515342462158583
248,COMPLETE,"[1.0449801944482144, 2.067839523932081]",2026-01-07T12:11:53.497467,2026-01-07T12:15:48.038898,234.541431,0.2038196622940146,0.5555834192577613,0.003066066543897382,48.33913374733706,0.2038196622940146,0.003066066543897382,0.5555834192577613
249,COMPLETE,"[0.6410336434319848, 1.477656166614607]",2026-01-07T12:15:48.048907,2026-01-07T12:19:45.842541,237.793634,0.06841371757702902,0.3274358266549459,0.003345498303901112,36.23641330412556,0.06841371757702902,0.003345498303901112,0.3274358266549459
250,COMPLETE,"[0.6116444561495191, 1.9099712875356378]",2026-01-07T12:19:45.852549,2026-01-07T12:23:42.252934,236.400385,0.07469255489474097,0.24939913076293313,0.007273285895543788,35.41692364327686,0.07469255489474097,0.007273285895543788,0.24939913076293313
251,COMPLETE,"[0.6116710047386829, 3.2199407463740526]",2026-01-07T12:23:42.262943,2026-01-07T12:27:39.614970,237.352027,0.06841371757702902,0.2193953088812766,0.006054680183263879,40.29590871187694,0.06841371757702902,0.006054680183263879,0.2193953088812766
252,COMPLETE,"[0.6019285973395756, 3.9053334299348155]",2026-01-07T12:27:39.625979,2026-01-07T12:31:34.959154,235.333175,0.0630671506827451,0.19469463561991682,0.006320681396227948,44.07783315148832,0.0630671506827451,0.006320681396227948,0.19469463561991682
253,COMPLETE,"[0.6286742389790015, 1.609387992092203]",2026-01-07T12:31:34.970164,2026-01-07T12:35:32.735063,237.764899,0.06841371757702902,0.17554565607499265,0.007160413928496228,36.23641330412556,0.06841371757702902,0.007160413928496228,0.17554565607499265
254,COMPLETE,"[1.0140085217720414, 1.0768152051831588]",2026-01-07T12:35:32.745073,2026-01-07T12:39:28.041165,235.296092,0.20798820292477593,0.11638416366141223,0.004612375909610873,30.308660845155636,0.20798820292477593,0.004612375909610873,0.11638416366141223
255,COMPLETE,"[0.6468215348950519, 2.192974903128061]",2026-01-07T12:39:28.052174,2026-01-07T12:43:27.711499,239.659325,0.07098216803565782,0.2456503403075876,0.007160413928496228,29.916536550263515,0.07098216803565782,0.007160413928496228,0.2456503403075876
256,COMPLETE,"[0.5829661165922585, 6.01003057383678]",2026-01-07T12:43:27.722509,2026-01-07T12:47:23.995844,236.273335,0.06841371757702902,0.4264371597181579,0.006320681396227948,43.196112604581096,0.06841371757702902,0.006320681396227948,0.4264371597181579
257,COMPLETE,"[0.6267657173640189, 1.0558732044437948]",2026-01-07T12:47:24.007854,2026-01-07T12:51:21.905560,237.897706,0.07098216803565782,0.24939913076293313,0.007079192924598151,35.52274280075077,0.07098216803565782,0.007079192924598151,0.24939913076293313
258,COMPLETE,"[0.9969835756030332, 1.480771424063722]",2026-01-07T12:51:21.915568,2026-01-07T12:55:18.252183,236.336615,0.3208522524163024,0.08750419283869909,0.007552160503553792,27.276769560411278,0.3208522524163024,0.007552160503553792,0.08750419283869909
259,COMPLETE,"[0.8469356180661771, 2.280927650827123]",2026-01-07T12:55:18.262191,2026-01-07T12:59:16.383047,238.120856,0.017196194093298423,0.39109863402220435,0.006320681396227948,43.196112604581096,0.017196194093298423,0.006320681396227948,0.39109863402220435
260,COMPLETE,"[0.6559378017552301, 3.7166758592443503]",2026-01-07T12:59:16.394057,2026-01-07T13:03:11.975083,235.581026,0.06841371757702902,0.49322288394706243,0.004777125811813235,32.25219273218544,0.06841371757702902,0.004777125811813235,0.49322288394706243
261,COMPLETE,"[0.8627582791082137, 1.9156470965009678]",2026-01-07T13:03:11.985092,2026-01-07T13:07:09.861128,237.876036,0.07469255489474097,0.03515342462158583,0.006320681396227948,31.515125591301857,0.07469255489474097,0.006320681396227948,0.03515342462158583
262,COMPLETE,"[1.037546657084439, 2.010574008540935]",2026-01-07T13:07:09.871138,2026-01-07T13:11:04.825711,234.954573,0.40851662833256025,0.10966222047002565,0.002965913630984299,28.162552883539803,0.40851662833256025,0.002965913630984299,0.10966222047002565
263,COMPLETE,"[0.6483165123149878, 2.943886873243997]",2026-01-07T13:11:04.835720,2026-01-07T13:15:02.723015,237.887295,0.07469255489474097,0.5803261302754287,0.006773856972133418,30.35747744237237,0.07469255489474097,0.006773856972133418,0.5803261302754287
264,COMPLETE,"[0.8367592383397686, 1.484328312207678]",2026-01-07T13:15:02.733024,2026-01-07T13:18:58.577052,235.844028,0.028346170026841144,0.31901646570807024,0.007273285895543788,35.41692364327686,0.028346170026841144,0.007273285895543788,0.31901646570807024
265,COMPLETE,"[0.7316132599391211, 1.370318011776173]",2026-01-07T13:18:58.587062,2026-01-07T13:22:55.894081,237.307019,0.06841371757702902,0.061977106082210805,0.007273285895543788,35.52274280075077,0.06841371757702902,0.007273285895543788,0.061977106082210805
266,COMPLETE,"[0.537194346998391, 5.023692268506197]",2026-01-07T13:22:55.904089,2026-01-07T13:26:52.105399,236.20131,0.0630671506827451,0.4770343384601584,0.007756445277472808,42.41511154241235,0.0630671506827451,0.007756445277472808,0.4770343384601584
267,COMPLETE,"[0.6695332190581204, 1.7559965588706083]",2026-01-07T13:26:52.116408,2026-01-07T13:30:55.472895,243.356487,0.10410106383815004,0.24939913076293313,0.003188254108160212,21.41680834281114,0.10410106383815004,0.003188254108160212,0.24939913076293313
268,COMPLETE,"[0.7107475852429899, 1.0522478750859208]",2026-01-07T13:30:55.483905,2026-01-07T13:34:57.689721,242.205816,0.11192114564157768,0.08750419283869909,0.006066931826910205,27.276769560411278,0.11192114564157768,0.006066931826910205,0.08750419283869909
269,COMPLETE,"[0.6334558023499363, 1.1262978624383386]",2026-01-07T13:34:57.702732,2026-01-07T13:39:18.016742,260.31401,0.06841371757702902,0.2193953088812766,0.006773856972133418,35.41692364327686,0.06841371757702902,0.006773856972133418,0.2193953088812766
270,COMPLETE,"[0.7567356166815664, 4.991216943820481]",2026-01-07T13:39:18.027751,2026-01-07T13:43:29.730558,251.702807,0.08364717324619159,0.4277227439609704,0.007160413928496228,22.16703937749238,0.08364717324619159,0.007160413928496228,0.4277227439609704
271,COMPLETE,"[0.8352285856804733, 1.0095012815363908]",2026-01-07T13:43:29.741567,2026-01-07T13:47:41.665075,251.923508,0.0630671506827451,0.19469463561991682,0.006320681396227948,21.282343808700364,0.0630671506827451,0.006320681396227948,0.19469463561991682
272,COMPLETE,"[0.9164299078550522, 27.44501996829377]",2026-01-07T13:47:41.676084,2026-01-07T13:51:50.840856,249.164772,0.1009778251648899,0.06712629481946315,0.005081251602793155,42.41511154241235,0.1009778251648899,0.005081251602793155,0.06712629481946315
273,COMPLETE,"[0.8383727489406225, 0.8464553841112378]",2026-01-07T13:51:50.849864,2026-01-07T13:56:02.331720,251.481856,0.06841371757702902,0.061977106082210805,0.002965913630984299,20.837436707000833,0.06841371757702902,0.002965913630984299,0.061977106082210805
274,COMPLETE,"[0.8383727489406225, 0.8464553841112378]",2026-01-07T13:56:02.342729,2026-01-07T14:00:10.861635,248.518906,0.06841371757702902,0.061977106082210805,0.002965913630984299,20.837436707000833,0.06841371757702902,0.002965913630984299,0.061977106082210805
275,COMPLETE,"[0.8478967599596676, 2.0701858730657228]",2026-01-07T14:00:10.872647,2026-01-07T14:04:19.365913,248.493266,0.07469255489474097,0.03515342462158583,0.006773856972133418,30.308660845155636,0.07469255489474097,0.006773856972133418,0.03515342462158583
276,COMPLETE,"[0.7671514370793555, 1.3436895551190398]",2026-01-07T14:04:19.376922,2026-01-07T14:08:24.165565,244.788643,0.06841371757702902,0.03515342462158583,0.001804024260260152,35.187366943349645,0.06841371757702902,0.001804024260260152,0.03515342462158583
277,COMPLETE,"[0.8494660472158739, 0.9243798525240366]",2026-01-07T14:08:24.175574,2026-01-07T14:12:32.675862,248.500288,0.07469255489474097,0.03515342462158583,0.0021227806993416717,27.276769560411278,0.07469255489474097,0.0021227806993416717,0.03515342462158583
278,COMPLETE,"[0.8284939808004096, 0.9346682098785455]",2026-01-07T14:12:32.687872,2026-01-07T14:16:37.298291,244.610419,0.07469255489474097,0.057173281633408214,0.0021227806993416717,31.515125591301857,0.07469255489474097,0.0021227806993416717,0.057173281633408214
279,COMPLETE,"[0.6082651878264211, 3.39921674257727]",2026-01-07T14:16:37.308300,2026-01-07T14:20:50.747939,253.439639,0.0630671506827451,0.24939913076293313,0.006164777727266006,43.575192280629906,0.0630671506827451,0.006164777727266006,0.24939913076293313
280,COMPLETE,"[0.6885250698395333, 2.8695777716036313]",2026-01-07T14:20:50.757948,2026-01-07T14:24:56.182230,245.424282,0.0630671506827451,0.05419020898839833,0.001904761101552693,40.104710495647865,0.0630671506827451,0.001904761101552693,0.05419020898839833
281,COMPLETE,"[0.9760019487504551, 1.6362280209007078]",2026-01-07T14:24:56.193240,2026-01-07T14:29:03.861340,247.6681,0.10410106383815004,0.24939913076293313,0.007273285895543788,41.577016897750354,0.10410106383815004,0.007273285895543788,0.24939913076293313
282,COMPLETE,"[0.8471427144126296, 0.8754550999702121]",2026-01-07T14:29:03.872349,2026-01-07T14:33:10.018191,246.145842,0.06841371757702902,0.029957042213030673,0.005679054245877042,20.837436707000833,0.06841371757702902,0.005679054245877042,0.029957042213030673
283,COMPLETE,"[1.0940984431195557, 1.1315702354022532]",2026-01-07T14:33:10.028199,2026-01-07T14:37:19.614309,249.58611,0.33545544856152176,0.31901646570807024,0.004580038008914138,29.916536550263515,0.33545544856152176,0.004580038008914138,0.31901646570807024
284,COMPLETE,"[0.6114324235001014, 2.8608334596270777]",2026-01-07T14:37:19.623316,2026-01-07T14:41:25.242615,245.619299,0.06841371757702902,0.5924865844452584,0.0026975905376818883,40.29590871187694,0.06841371757702902,0.0026975905376818883,0.5924865844452584
285,COMPLETE,"[0.8455935240014854, 0.9165638765052933]",2026-01-07T14:41:25.253624,2026-01-07T14:45:32.909468,247.655844,0.0630671506827451,0.029957042213030673,0.007160413928496228,20.837436707000833,0.0630671506827451,0.007160413928496228,0.029957042213030673
286,COMPLETE,"[0.6118884737999662, 3.1000694679931917]",2026-01-07T14:45:32.919477,2026-01-07T14:49:39.435524,246.516047,0.06841371757702902,0.24939913076293313,0.001804024260260152,42.41511154241235,0.06841371757702902,0.001804024260260152,0.24939913076293313
287,COMPLETE,"[0.6301895832237281, 1.4843807353891338]",2026-01-07T14:49:39.445532,2026-01-07T14:53:48.176112,248.73058,0.0630671506827451,0.10670368289941246,0.006320681396227948,43.17848235657446,0.0630671506827451,0.006320681396227948,0.10670368289941246
288,COMPLETE,"[0.5919345110785244, 4.7971351109614195]",2026-01-07T14:53:48.186120,2026-01-07T14:57:54.890085,246.703965,0.06841371757702902,0.24939913076293313,0.006476640386938558,43.30530311398706,0.06841371757702902,0.006476640386938558,0.24939913076293313
289,COMPLETE,"[0.5857284766921129, 2.692442504145985]",2026-01-07T14:57:54.901095,2026-01-07T15:02:03.289153,248.388058,0.0630671506827451,0.39109863402220435,0.006320681396227948,43.196112604581096,0.0630671506827451,0.006320681396227948,0.39109863402220435
290,COMPLETE,"[0.5942624765683786, 5.295759372516958]",2026-01-07T15:02:03.298160,2026-01-07T15:06:09.062637,245.764477,0.06841371757702902,0.2193953088812766,0.007273285895543788,42.41511154241235,0.06841371757702902,0.007273285895543788,0.2193953088812766
291,COMPLETE,"[0.6454823115909148, 2.991989243650634]",2026-01-07T15:06:09.073646,2026-01-07T15:10:17.211624,248.137978,0.07469255489474097,0.39109863402220435,0.0048617103571802515,30.308660845155636,0.07469255489474097,0.0048617103571802515,0.39109863402220435
292,COMPLETE,"[1.034949247032103, 1.9720473678396158]",2026-01-07T15:10:17.221633,2026-01-07T15:14:22.603929,245.382296,0.13506571744197926,0.16167302141237608,0.0024625052141344353,44.07783315148832,0.13506571744197926,0.0024625052141344353,0.16167302141237608
293,COMPLETE,"[0.7361107108534615, 1.0013601725231633]",2026-01-07T15:14:22.614938,2026-01-07T15:18:30.434332,247.819394,0.11192114564157768,0.08750419283869909,0.0029130948581659656,27.276769560411278,0.11192114564157768,0.0029130948581659656,0.08750419283869909
294,COMPLETE,"[0.7746835250937952, 8.87320841549655]",2026-01-07T15:18:30.446342,2026-01-07T15:22:36.040333,245.593991,0.06841371757702902,0.24765938262907847,0.007273285895543788,24.962097033296686,0.06841371757702902,0.007273285895543788,0.24765938262907847
295,COMPLETE,"[0.8871591488577572, 1.8260449153830156]",2026-01-07T15:22:36.050340,2026-01-07T15:26:46.710706,250.660366,0.06841371757702902,0.3274358266549459,0.003345498303901112,48.33185469394249,0.06841371757702902,0.003345498303901112,0.3274358266549459
296,COMPLETE,"[0.7376156211525484, 0.8267613502359055]",2026-01-07T15:26:46.721715,2026-01-07T15:30:50.749881,244.028166,0.10410106383815004,0.04257197630938373,0.0010491889230397234,24.962097033296686,0.10410106383815004,0.0010491889230397234,0.04257197630938373
297,COMPLETE,"[0.6348802476804091, 1.2500041523161638]",2026-01-07T15:30:50.760891,2026-01-07T15:35:00.023953,249.263062,0.05547590506894706,0.4770343384601584,0.007756445277472808,42.41511154241235,0.05547590506894706,0.007756445277472808,0.4770343384601584
298,COMPLETE,"[1.0064981570812932, 1.0271228605632539]",2026-01-07T15:35:00.034963,2026-01-07T15:39:06.367447,246.332484,0.363665417524088,0.061977106082210805,0.003345498303901112,23.55122973149387,0.363665417524088,0.003345498303901112,0.061977106082210805
299,COMPLETE,"[1.004600457753929, 1.0386933219039383]",2026-01-07T15:39:06.377455,2026-01-07T15:43:15.294827,248.917372,0.47550221023008404,0.0572351742965083,0.003188254108160212,30.308660845155636,0.47550221023008404,0.003188254108160212,0.0572351742965083
